Time,Cell Name,Value
985.2406354980469, C058, 25.94223
990.2360354003906, C058, 20.77518
991.5348393554688, C058, 10.9351
1004.0233393554688, C058, 20.75867
1029.1002463378907, C058, 18.82484
1128.4087995605469, C058, 43.97023
1152.3867192382813, C058, 20.38042
1163.4765073242188, C058, 9.269832
1165.174943359375, C058, 10.40471
1168.8715393066407, C058, 14.07335
1177.7633513183594, C058, 8.943908
1201.4415473632812, C058, 21.84986
1261.3863474121094, C058, 22.42171
1269.87852734375, C058, 24.40202
1270.877607421875, C058, 26.18914
1284.4650952148438, C058, 15.87294
1335.218359375, C058, 11.99596
1336.0176232910155, C058, 8.864868
1336.6170715332032, C058, 9.511147
1419.0411713867188, C058, 14.29274
1483.1821071777345, C058, 14.57079
1484.5808193359376, C058, 16.69974
1510.357083251953, C058, 19.14656
1549.9206511230468, C058, 10.57169
1620.9552392578125, C058, 35.6443
1625.7508232421876, C058, 8.590627
1649.628835205078, C058, 27.79358
1688.792771484375, C058, 9.690155
1689.092495361328, C058, 20.59776
1689.5920354003906, C058, 17.66842
1703.4792473144532, C058, 34.25884
1719.0648955078125, C058, 10.57161
1739.1464033203124, C058, 24.83214
1741.3443791503905, C058, 20.25875
1799.590743408203, C058, 18.72786
1800.0902834472656, C058, 22.46958
1801.1892712402343, C058, 32.05724
1803.0875231933594, C058, 26.25994
1814.0774033203124, C058, 9.463572
2.145915283203125, C059, 24.24383
2.845271484375, C059, 24.72051
34.0165673828125, C059, 17.66325
39.11187524414063, C059, 10.71306
56.895499267578124, C059, 32.3755
57.89457934570312, C059, 18.74298
59.792831298828126, C059, 16.44651
69.38399926757812, C059, 15.38603
70.18326342773437, C059, 32.54773
74.3793994140625, C059, 11.80015
102.65336328125, C059, 16.06529
133.32511938476563, C059, 17.32592
137.92088720703126, C059, 21.02632
144.81453930664063, C059, 16.72975
146.4130673828125, C059, 11.71727
162.59816333007814, C059, 14.59745
164.09678344726564, C059, 33.52466
217.14793139648438, C059, 10.07979
226.1396513671875, C059, 25.03709
228.33762744140626, C059, 28.13933
247.42005541992188, C059, 13.00743
248.61895141601562, C059, 29.21807
252.71517919921874, C059, 13.05903
257.5107634277344, C059, 10.82293
292.17883935546877, C059, 18.5897
301.57019140625, C059, 12.38761
314.5582314453125, C059, 12.82106
327.24654736328125, C059, 12.96948
328.24562744140627, C059, 20.26689
383.69456713867186, C059, 10.68723
384.89346337890623, C059, 38.17649
418.16282739257815, C059, 13.12105
419.8612634277344, C059, 25.25885
443.2397353515625, C059, 10.23236
483.2029353027344, C059, 14.06041
488.89769140625, C059, 10.67174
513.87469140625, C059, 10.27456
514.7738623046876, C059, 13.89265
518.1707353515625, C059, 14.46332
523.6656755371093, C059, 16.57566
529.5602463378906, C059, 24.96584
530.0597873535156, C059, 16.89965
565.726943359375, C059, 27.57278
668.8319992675781, C059, 23.78386
671.5295153808594, C059, 14.64014
690.8117592773438, C059, 10.83232
691.8108391113282, C059, 32.8835
770.0388034667968, C059, 23.04343
803.3081672363281, C059, 18.2577
830.4831433105469, C059, 14.6628
900.019111328125, C059, 17.99353
901.8174553222656, C059, 14.31729
919.5011713867187, C059, 9.927914
924.2967553710937, C059, 37.06834
946.5762395019531, C059, 17.96738
1018.7098151855469, C059, 11.03565
1036.4934382324218, C059, 19.9747
1047.982859375, C059, 21.02702
1081.4520393066407, C059, 20.14658
1183.0584753417968, C059, 10.80578
1185.9558071289061, C059, 11.2987
1197.744951171875, C059, 11.63941
1230.3149592285156, C059, 11.94394
1240.7053913574218, C059, 12.84058
1284.5650034179687, C059, 20.79897
1339.5144033203126, C059, 32.0345
1366.3896552734375, C059, 13.83458
1406.9523034667968, C059, 17.58654
1430.9302231445313, C059, 12.51956
1434.3270952148437, C059, 29.54514
1451.6111794433593, C059, 23.33494
1488.477231201172, C059, 13.06952
1497.3690434570312, C059, 26.33779
1498.2682153320313, C059, 16.07758
1517.8501833496093, C059, 15.94283
1528.8400634765626, C059, 10.28226
1530.5384995117188, C059, 40.69959
1629.4474194335937, C059, 16.17946
1723.4608474121094, C059, 13.02809
1742.1436433105468, C059, 13.8717
1742.842999267578, C059, 13.75359
1794.4954353027344, C059, 16.20006
58.69384350585938, C060, 10.13387
88.96596728515625, C060, 12.99915
89.46550732421875, C060, 23.7498
93.36191943359376, C060, 21.06388
95.16026342773438, C060, 22.63773
99.05667529296875, C060, 8.844535
114.7422314453125, C060, 11.3796
124.63312353515624, C060, 41.63064
154.505615234375, C060, 8.680551
155.10506323242188, C060, 22.34471
158.30211938476563, C060, 22.76529
253.31462744140626, C060, 23.49924
258.7096594238281, C060, 9.807507
278.1917192382812, C060, 15.59888
329.54443115234375, C060, 16.32497
347.42796337890627, C060, 15.26277
349.32621533203127, C060, 20.40043
366.9100231933594, C060, 10.42037
376.0016513671875, C060, 22.92512
382.6954873046875, C060, 21.45234
383.59465942382815, C060, 14.3316
387.890703125, C060, 11.58255
395.5836193847656, C060, 23.19574
414.86586328125, C060, 18.02577
474.1113073730469, C060, 23.52276
483.9022912597656, C060, 30.92665
487.1992553710937, C060, 33.99408
505.88205126953125, C060, 23.26256
508.47965942382814, C060, 12.49792
513.7747834472656, C060, 15.57692
547.8434111328125, C060, 11.52375
575.318111328125, C060, 22.60606
585.908359375, C060, 9.159193
586.4078994140625, C060, 14.34215
639.4590473632812, C060, 24.13997
649.5497553710937, C060, 28.67636
650.8485593261719, C060, 32.01933
656.8430393066407, C060, 33.32608
658.8411994628906, C060, 19.97853
699.5037553710938, C060, 25.96689
712.1920712890625, C060, 22.638
713.0912434082031, C060, 23.46447
734.8711872558594, C060, 11.68153
738.5677834472656, C060, 22.30386
746.4605153808594, C060, 9.695301
753.3541672363282, C060, 9.722954
756.4513154296875, C060, 17.62548
756.7510393066407, C060, 10.2357
785.5245432128906, C060, 28.69479
807.6042114257813, C060, 16.40888
810.1019113769531, C060, 24.29326
846.9679633789062, C060, 18.32869
882.4353032226562, C060, 22.32447
886.1318994140624, C060, 8.939154
887.3307954101563, C060, 26.19021
931.6899475097656, C060, 10.36272
938.4836911621094, C060, 33.23956
974.050939453125, C060, 10.29353
999.027939453125, C060, 27.10406
1005.3221433105468, C060, 20.25947
1005.9215913085937, C060, 10.02439
1011.3166232910156, C060, 12.58221
1052.67853515625, C060, 15.34379
1057.9736594238282, C060, 19.14679
1058.673014404297, C060, 8.827149
1076.6564553222656, C060, 11.66232
1077.9552592773437, C060, 9.023751
1079.8535114746094, C060, 12.71584
1092.3420112304686, C060, 15.26426
1093.3410915527343, C060, 11.61849
1097.2375034179688, C060, 36.96817
1115.4207592773437, C060, 9.083268
1118.2181833496093, C060, 15.0518
1118.9175393066407, C060, 16.34022
1120.1164353027343, C060, 10.60507
1135.3024514160156, C060, 8.76373
1137.900059326172, C060, 19.93065
1160.8788994140625, C060, 12.1281
1163.7762314453125, C060, 13.62649
1213.3305993652343, C060, 32.29572
1287.3624272460938, C060, 33.51624
1289.06086328125, C060, 11.65632
1291.9581953125, C060, 15.4505
1293.1570913085939, C060, 13.60902
1297.2533193359375, C060, 20.04737
1332.0213032226563, C060, 18.15394
1334.7188193359375, C060, 27.62695
1351.0038232421875, C060, 23.46997
1354.4006953125, C060, 12.50797
1358.6967392578124, C060, 25.46724
1395.063251220703, C060, 18.51587
1396.1622392578124, C060, 16.74991
1448.9136633300782, C060, 22.06492
1519.1489873046876, C060, 36.94599
1539.0306791992186, C060, 20.74189
1575.8967314453125, C060, 23.95856
1580.2926833496094, C060, 10.10844
1608.966279296875, C060, 17.16626
1624.4520192871094, C060, 30.17793
1625.8507314453125, C060, 9.711875
1658.6205554199219, C060, 25.42277
1676.4041794433595, C060, 10.57563
1677.3033515625, C060, 18.56989
1677.9027993164063, C060, 8.462915
1691.3903791503906, C060, 22.71829
1724.1602033691406, C060, 14.61511
1727.0575354003906, C060, 31.46531
1732.8521994628907, C060, 18.5801
1734.4507272949218, C060, 17.80102
1746.939227294922, C060, 11.7097
1747.738491455078, C060, 32.32029
1768.0198151855468, C060, 19.86816
1775.8126391601563, C060, 14.48151
1784.1050034179686, C060, 13.61788
1806.2845793457032, C060, 11.70234
57.59485546875, C061, 10.73597
85.76891137695313, C061, 26.52665
420.46071118164065, C061, 9.972969
421.1600673828125, C061, 23.80383
436.24617529296876, C061, 9.877882
448.73467553710935, C061, 10.51676
522.5666865234375, C061, 19.62945
593.7011833496093, C061, 24.8399
598.1970432128907, C061, 10.96664
619.3775395507812, C061, 17.23341
636.7615314941406, C061, 17.03789
695.0078952636719, C061, 19.29365
718.5861833496094, C061, 12.35424
720.0848034667969, C061, 14.87563
725.5797434082032, C061, 11.44298
733.7721994628906, C061, 15.84862
759.8481872558593, C061, 11.9707
762.74551953125, C061, 37.16972
771.6373312988281, C061, 13.55312
787.72251953125, C061, 11.89048
812.4997033691407, C061, 11.46406
854.7607873535156, C061, 16.23006
902.0172712402343, C061, 15.28055
927.6936274414063, C061, 23.80751
961.2627153320312, C061, 14.5314
983.9418312988281, C061, 11.16387
984.4413713378906, C061, 22.87426
1028.0012592773437, C061, 10.20455
1028.3009821777343, C061, 12.51941
1045.3852512207031, C061, 14.32172
1073.0597673339844, C061, 13.79318
1128.208983154297, C061, 12.83229
1163.1767834472657, C061, 14.34759
1163.6763232421874, C061, 12.94308
1200.1427434082032, C061, 21.3939
1203.339799560547, C061, 12.52597
1263.5843234863282, C061, 24.77359
1299.1515712890625, C061, 10.87726
1388.8689553222657, C061, 10.85579
1427.6332592773438, C061, 22.90668
1438.0236911621093, C061, 20.13168
1452.1107192382813, C061, 9.772493
1457.1061193847656, C061, 10.6436
1462.2014272460938, C061, 10.39682
1475.8888232421875, C061, 10.18703
1617.3585512695313, C061, 11.44094
1622.353951171875, C061, 18.82972
1778.610063232422, C061, 24.17695
1786.0032553710937, C061, 10.74535
1790.3992072753906, C061, 22.30222
1791.9977353515626, C061, 14.01865
1792.996815185547, C061, 19.29221
1804.586143310547, C061, 10.25028
1826.366087158203, C061, 24.81269
1827.1653513183594, C061, 11.32343
1.646375244140625, C062, 21.51663
3.944259521484375, C062, 16.99865
23.326411376953125, C062, 14.08172
27.52254736328125, C062, 13.93413
34.31629125976563, C062, 18.76129
90.76431127929688, C062, 14.18891
131.526775390625, C062, 12.31927
184.378107421875, C062, 19.43148
226.93891528320313, C062, 13.1269
227.9379951171875, C062, 16.26655
248.41913525390626, C062, 13.38677
255.21287915039062, C062, 10.57016
263.00570336914063, C062, 12.3438
266.5024833984375, C062, 17.06591
267.80128735351565, C062, 14.40666
288.48224340820315, C062, 13.57121
299.47212353515624, C062, 13.32855
329.7442473144531, C062, 13.03657
386.29217529296875, C062, 14.15413
456.0279594726563, C062, 12.01555
468.2167353515625, C062, 12.91532
510.1780954589844, C062, 12.40353
560.3319113769531, C062, 12.49453
620.6763432617188, C062, 11.37761
626.0713754882812, C062, 25.60363
633.4645671386719, C062, 27.96758
634.863279296875, C062, 18.97999
661.6386232910156, C062, 13.43253
669.7311713867188, C062, 11.76385
765.9425751953125, C062, 12.00031
803.907615234375, C062, 15.78004
876.04119140625, C062, 20.2873
880.4371433105468, C062, 20.16204
886.7313474121094, C062, 13.99643
909.5103713378907, C062, 11.84462
914.6056791992188, C062, 20.25199
925.3957434082031, C062, 10.94927
952.1710874023438, C062, 18.71509
976.7484553222656, C062, 17.57756
993.9326313476563, C062, 11.67184
1000.4266513671874, C062, 18.30705
1009.518279296875, C062, 12.60433
1035.7940834960937, C062, 10.77409
1056.9745793457032, C062, 18.49454
1134.2034633789062, C062, 21.49486
1156.0833154296874, C062, 13.49726
1221.6229631347655, C062, 13.81827
1272.2763193359374, C062, 12.10553
1346.308147216797, C062, 12.13754
1356.0991313476563, C062, 18.85327
1414.3454953613282, C062, 18.01006
1439.022771484375, C062, 11.15975
1470.3938833007812, C062, 17.09719
1512.2553354492188, C062, 11.36851
1540.8290234375, C062, 12.89315
1563.1085073242189, C062, 19.86382
1565.9059311523438, C062, 15.00144
1566.5053791503906, C062, 10.95972
1615.2604833984376, C062, 12.77313
1751.9346274414063, C062, 15.26845
1763.224231201172, C062, 18.51384
1820.8711474609374, C062, 11.6221
21.72788330078125, C063, 22.57479
87.66716333007813, C063, 16.6826
106.34995947265625, C063, 19.59988
130.12806323242188, C063, 30.3393
161.199451171875, C063, 27.47228
284.9854633789063, C063, 13.77064
300.571111328125, C063, 14.26395
311.2612673339844, C063, 15.85709
454.3295234375, C063, 23.34488
505.2826032714844, C063, 28.9044
547.1440554199219, C063, 16.4431
548.2430432128906, C063, 30.54852
591.8029313964844, C063, 14.18859
631.9659475097657, C063, 14.37189
719.1856313476562, C063, 14.01394
801.3100073242188, C063, 14.42358
1051.8792712402344, C063, 19.348
1056.3751313476562, C063, 23.55134
1059.5721872558593, C063, 15.92132
1063.8682314453124, C063, 15.24932
1201.6413635253907, C063, 17.64575
1300.8500073242187, C063, 17.55165
1342.4117353515626, C063, 27.81371
1391.5664714355469, C063, 13.1437
1428.2327072753906, C063, 13.37526
1588.485139404297, C063, 13.52345
1788.60086328125, C063, 23.31248
10.338371337890624, C064, 24.085
17.331931396484375, C064, 21.23284
81.37295947265625, C064, 21.75388
102.753271484375, C064, 24.00968
196.56688330078126, C064, 29.58032
213.85096752929687, C064, 23.58214
261.1074501953125, C064, 27.1273
269.1999992675781, C064, 21.13486
459.8244633789063, C064, 27.93157
740.3661271972657, C064, 24.57141
837.2768872070312, C064, 27.30148
842.0724714355468, C064, 19.32064
993.8327233886719, C064, 21.76721
1058.4731994628905, C064, 21.05575
1137.8001513671875, C064, 22.23589
1139.0989553222657, C064, 18.61614
1178.262891357422, C064, 17.9133
1209.334279296875, C064, 20.13691
1393.1649992675782, C064, 18.52986
1636.0413474121094, C064, 29.27935
33.616935302734376, C065, 19.84632
46.60497534179687, C065, 39.22501
79.47470751953125, C065, 16.08815
118.23901123046875, C065, 31.02947
118.63864331054687, C065, 21.29043
122.53505541992187, C065, 18.88005
123.13450341796874, C065, 37.28584
123.73395141601563, C065, 27.6016
166.8942072753906, C065, 49.78907
172.58896337890624, C065, 40.82549
199.86384741210938, C065, 23.56165
200.86292724609376, C065, 24.58947
204.5595234375, C065, 12.78147
209.355107421875, C065, 37.96603
235.231279296875, C065, 15.492
238.02870336914063, C065, 11.9541
241.32566748046875, C065, 33.2217
258.50984350585935, C065, 35.06684
260.50800244140623, C065, 52.43806
262.8058872070313, C065, 46.05949
263.5052434082031, C065, 37.83273
267.4016552734375, C065, 53.29995
278.69125952148437, C065, 17.17559
324.24930737304686, C065, 36.46233
332.7414873046875, C065, 16.2199
378.09971923828124, C065, 21.08442
379.3985234375, C065, 59.90812
403.376443359375, C065, 11.26244
456.7273151855469, C065, 16.87647
475.31020336914065, C065, 20.41416
512.5758872070312, C065, 17.61186
567.0257473144532, C065, 19.86098
573.5197673339844, C065, 16.68713
665.4351271972656, C065, 10.9172
666.8338391113281, C065, 35.21463
761.0470834960937, C065, 23.01947
796.9140554199219, C065, 34.1019
825.8873754882812, C065, 23.81044
832.0816713867188, C065, 23.2097
863.1530593261718, C065, 36.2496
914.7055874023438, C065, 42.27716
952.3709033203126, C065, 24.59208
1029.0003393554687, C065, 38.99818
1117.3190112304687, C065, 22.77843
1128.7085231933593, C065, 40.13432
1163.0768752441406, C065, 18.05759
1226.4185473632813, C065, 18.43397
1250.296559326172, C065, 26.71443
1256.7905793457032, C065, 28.92455
1270.3780673828126, C065, 23.84331
1293.7565393066407, C065, 12.73278
1333.1202912597657, C065, 11.44716
1344.5098032226563, C065, 19.90292
1354.800327392578, C065, 10.8916
1358.8965551757813, C065, 11.98599
1382.1751193847656, C065, 34.85988
1404.4546032714843, C065, 27.9517
1456.1070393066407, C065, 19.45394
1541.8281032714845, C065, 39.60584
1568.3037233886719, C065, 29.66069
1580.5924072265625, C065, 14.21935
1594.6794353027344, C065, 10.76089
1610.2650832519532, C065, 11.9009
1611.0643474121093, C065, 13.14629
1611.863611328125, C065, 21.90862
1628.0487072753906, C065, 33.35147
1651.0275473632812, C065, 12.03593
1702.2803513183594, C065, 15.10498
1759.9272673339844, C065, 31.6633
1777.2113513183594, C065, 32.18486
1801.08936328125, C065, 20.92022
1818.8729873046875, C065, 10.68896
1819.8720671386718, C065, 40.50608
17.43183935546875, C066, 11.50592
47.104515380859375, C066, 26.46871
80.97332739257813, C066, 12.66626
252.01582348632812, C066, 12.61868
398.98049145507815, C066, 13.96907
729.9756953125, C066, 19.5481
777.2321794433594, C066, 11.89086
935.7861752929688, C066, 33.29191
1002.5247192382812, C066, 21.95325
1046.084607421875, C066, 16.29216
1238.707231201172, C066, 28.33602
1429.0319711914062, C066, 11.85194
1588.884771484375, C066, 16.11377
1696.8853193359375, C066, 14.50349
1731.8531193847657, C066, 18.05858
1793.8959873046874, C066, 13.45199
1801.08936328125, C066, 18.88554
72.3812392578125, C067, 37.6308
111.345359375, C067, 53.20622
172.98859521484374, C067, 54.6972
200.86292724609376, C067, 15.43392
206.3578671875, C067, 49.56231
206.95731518554686, C067, 30.85102
298.1733193359375, C067, 21.09763
306.8653151855469, C067, 32.88197
325.2483874511719, C067, 34.53413
328.04581127929686, C067, 32.63493
432.6494873046875, C067, 31.49086
602.8927192382813, C067, 13.66573
627.9696274414063, C067, 23.04444
667.7330112304687, C067, 47.82748
685.9162673339844, C067, 23.8106
708.1957512207031, C067, 23.36952
738.4678752441406, C067, 23.82058
763.7445993652344, C067, 16.85263
795.4154353027344, C067, 22.13748
831.9817634277343, C067, 21.98505
841.4730231933594, C067, 32.82745
842.3721953125, C067, 46.0129
857.2584873046875, C067, 14.79132
860.2557272949218, C067, 15.68559
902.4169033203125, C067, 13.66017
913.3068752441407, C067, 28.09715
948.4744914550781, C067, 37.60667
1024.1048461914063, C067, 38.05964
1054.6766953125, C067, 45.14146
1067.9644592285156, C067, 51.55783
1083.5501071777344, C067, 15.62069
1092.1421953125, C067, 16.75975
1109.9258193359376, C067, 18.78441
1137.8001513671875, C067, 22.16
1139.6984033203125, C067, 22.84364
1159.0805551757812, C067, 22.74661
1171.9686872558593, C067, 23.26657
1192.5497353515625, C067, 14.13138
1203.2398913574218, C067, 19.18271
1203.7394313964844, C067, 21.77548
1226.8181794433594, C067, 27.42915
1356.8983952636718, C067, 16.48551
1361.194439453125, C067, 22.56942
1391.6663791503906, C067, 26.73387
1394.2639873046876, C067, 20.81793
1398.9596633300782, C067, 13.46365
1408.3510153808593, C067, 11.37236
1427.2336274414063, C067, 17.48067
1445.716607421875, C067, 16.17453
1453.6093393554688, C067, 35.43982
1475.2893752441407, C067, 13.92684
1504.1627873535156, C067, 26.25029
1620.2558833007813, C067, 20.6548
1624.751743408203, C067, 39.77977
1628.8479711914063, C067, 19.63339
1653.9248793945312, C067, 21.92341
1674.1062954101562, C067, 13.06076
1680.3005913085938, C067, 44.78071
1765.2223913574219, C067, 60.6619
1806.9839353027344, C067, 31.04221
31.81859033203125, C068, 20.01788
47.4042392578125, C068, 12.86543
89.16578344726562, C068, 14.38673
113.54333520507812, C068, 14.46935
116.34075927734375, C068, 39.71654
153.0069951171875, C068, 23.93014
160.00055541992188, C068, 12.69879
257.2110383300781, C068, 29.97095
258.01030322265626, C068, 15.36448
269.9992634277344, C068, 74.72751
356.61949926757814, C068, 24.18174
377.0007312011719, C068, 13.6002
417.06383935546876, C068, 18.94932
448.8345832519531, C068, 31.37234
460.6237272949219, C068, 55.82872
694.1087233886718, C068, 19.96051
802.5089033203125, C068, 18.65686
840.5738513183594, C068, 38.02209
892.0264714355469, C068, 34.79854
899.3197553710937, C068, 15.6483
918.7019074707031, C068, 15.45949
951.5716394042969, C068, 34.88223
976.2489152832031, C068, 24.68551
988.7374152832032, C068, 17.91175
1063.7683232421875, C068, 25.05814
1101.3337314453124, C068, 34.50837
1109.1265551757813, C068, 19.20321
1163.0768752441406, C068, 25.93788
1195.2472512207032, C068, 12.001
1232.6128432617188, C068, 37.43943
1312.3394272460937, C068, 14.46519
1345.808607421875, C068, 15.06829
1367.3887353515624, C068, 26.72204
1405.5535913085937, C068, 13.72187
1409.6498193359375, C068, 45.915
1413.646139404297, C068, 13.39109
1450.1125593261718, C068, 23.73606
1461.5020715332032, C068, 12.76292
1462.4012431640624, C068, 45.28251
1502.5642592773438, C068, 14.40849
1508.2590153808594, C068, 26.11309
1554.5164194335937, C068, 12.64327
1639.8378513183593, C068, 24.20535
1653.8249711914063, C068, 20.03906
1656.022947265625, C068, 52.06468
1699.9824675292969, C068, 13.89858
1725.6588232421875, C068, 16.24557
1729.9548674316407, C068, 40.89539
1764.223311279297, C068, 29.72655
1786.3029792480468, C068, 38.30311
1787.8015993652343, C068, 32.91899
1819.37252734375, C068, 14.33623
6.242143310546875, C069, 25.89873
8.839751220703125, C069, 20.56876
26.923099365234375, C069, 17.37526
27.52254736328125, C069, 48.07582
87.7670712890625, C069, 12.50725
109.447107421875, C069, 21.80914
129.02907543945312, C069, 19.57711
134.32419921875, C069, 22.15336
152.80717919921875, C069, 12.44763
155.0051552734375, C069, 18.19026
216.94811547851563, C069, 44.2967
228.537443359375, C069, 36.55048
252.01582348632812, C069, 28.62031
254.5135234375, C069, 12.57575
258.7096594238281, C069, 41.66946
294.87635546875, C069, 17.41186
295.4758034667969, C069, 44.07538
307.56467138671877, C069, 14.46541
320.55271118164063, C069, 18.72279
358.11811938476563, C069, 15.38726
388.3902434082031, C069, 16.39687
424.0573994140625, C069, 13.20817
441.54129931640625, C069, 17.36078
519.0699072265625, C069, 40.10637
540.9497592773438, C069, 12.35272
546.8443312988281, C069, 16.61527
554.6371552734375, C069, 13.55112
602.19336328125, C069, 12.33579
612.0842553710937, C069, 50.93434
614.2822314453125, C069, 27.57404
655.6441433105468, C069, 43.27225
720.4844353027344, C069, 19.807
721.0838833007813, C069, 28.76086
749.6575712890625, C069, 47.36694
786.6235314941406, C069, 22.8995
790.6198513183593, C069, 60.34021
815.7966674804687, C069, 27.43811
885.8321752929687, C069, 18.24772
1034.395370361328, C069, 75.64954
1138.9990473632813, C069, 40.12014
1169.6708034667968, C069, 24.57746
1236.1096232910156, C069, 35.80341
1242.2040112304687, C069, 36.1801
1257.2901193847656, C069, 24.33875
1273.4752153320312, C069, 56.9423
1348.4062153320313, C069, 37.1739
1398.2603073730468, C069, 55.61031
1427.9329833984375, C069, 16.29465
1480.6844072265626, C069, 51.5433
1609.7655432128906, C069, 55.08946
1610.1651752929688, C069, 21.84571
1653.1256154785156, C069, 40.89069
1705.976947265625, C069, 49.60513
1726.8577192382813, C069, 27.6265
1740.3452993164062, C069, 67.55488
1740.944747314453, C069, 25.55264
1795.7942392578125, C069, 38.08138
1796.3936872558593, C069, 44.13363
89.6653232421875, C070, 25.9586
114.44250732421875, C070, 14.37568
135.72291137695314, C070, 13.16015
155.40478735351562, C070, 10.1937
156.60368334960938, C070, 25.14247
293.17791943359373, C070, 33.68698
331.74240747070314, C070, 49.68511
382.19594750976563, C070, 22.19555
383.19502734375, C070, 34.97729
385.19318725585936, C070, 20.87399
386.8916232910156, C070, 20.87928
390.887943359375, C070, 33.23909
422.75859521484375, C070, 52.05024
442.7401953125, C070, 15.36946
474.21121533203126, C070, 21.59205
475.01047924804686, C070, 17.59437
500.18729516601564, C070, 15.91549
503.4842595214844, C070, 18.3678
514.2743232421875, C070, 11.34493
516.1725751953124, C070, 29.60183
537.2531633300781, C070, 49.35016
593.7011833496093, C070, 15.08111
693.4093674316406, C070, 23.3113
700.0032951660156, C070, 25.82112
709.5944633789062, C070, 12.57124
720.5843432617188, C070, 41.46022
752.8546274414063, C070, 11.66693
753.953615234375, C070, 16.71287
768.0406433105469, C070, 31.65564
829.5839711914062, C070, 25.08876
871.6452395019531, C070, 39.73844
986.0398994140625, C070, 15.43261
1019.5090793457031, C070, 31.00392
1025.1039274902344, C070, 16.70448
1034.8949104003907, C070, 10.99999
1041.7885622558595, C070, 15.51701
1042.0882873535156, C070, 15.79879
1066.765563232422, C070, 44.81768
1085.1486354980468, C070, 15.88674
1096.1385153808594, C070, 16.66353
1101.8332712402344, C070, 20.37223
1127.709443359375, C070, 12.03578
1222.9217673339845, C070, 39.32787
1251.9949953613282, C070, 11.65782
1252.894167236328, C070, 12.24267
1272.2763193359374, C070, 14.63265
1342.8113674316405, C070, 12.31417
1396.2621472167968, C070, 11.36038
1433.0282912597656, C070, 17.74382
1433.8275551757813, C070, 14.17529
1443.0190913085937, C070, 21.38744
1534.3350034179687, C070, 35.28762
1625.1513752441406, C070, 14.7664
1640.8369311523438, C070, 11.84516
1642.235643310547, C070, 30.98425
1665.2144833984376, C070, 33.52882
1675.1053752441405, C070, 17.64938
1706.97602734375, C070, 31.82738
1731.7532111816406, C070, 22.76051
1816.874827392578, C070, 30.7533
26.623375244140625, C071, 20.0906
45.70580346679687, C071, 26.49799
47.4042392578125, C071, 46.74574
68.38491943359375, C071, 18.67731
79.37479931640625, C071, 11.21177
80.37387915039062, C071, 14.3646
89.7652314453125, C071, 44.90198
220.14517138671874, C071, 26.89662
227.53836328125, C071, 17.29444
254.81324731445312, C071, 18.24905
293.9771833496094, C071, 28.9089
297.0743312988281, C071, 46.90039
298.77276733398435, C071, 32.42199
300.9707431640625, C071, 12.98957
338.6360593261719, C071, 36.90267
346.2290673828125, C071, 15.49583
347.12823950195315, C071, 25.39656
347.52787133789064, C071, 14.71448
364.81195532226565, C071, 12.5677
394.0849992675781, C071, 45.51469
394.88426342773437, C071, 28.65466
423.25813525390623, C071, 37.57335
423.9574914550781, C071, 14.25093
430.1517873535156, C071, 30.7547
431.05095947265625, C071, 19.91085
504.8829714355469, C071, 35.6135
505.6822353515625, C071, 30.4668
510.07818725585935, C071, 24.17704
533.1569353027344, C071, 28.66322
548.6426755371094, C071, 28.04971
549.6417553710937, C071, 34.11782
552.23936328125, C071, 28.98072
553.7379831542969, C071, 23.54312
555.3365114746093, C071, 15.27902
559.2329233398438, C071, 37.73678
571.1219753417969, C071, 32.88715
600.1952033691406, C071, 39.52692
602.4930874023438, C071, 12.7862
643.3554592285157, C071, 51.83711
651.4480073242188, C071, 29.88735
660.839359375, C071, 20.36839
663.4369675292969, C071, 15.28571
682.6193032226563, C071, 19.43522
700.3030192871094, C071, 44.4753
726.2790993652344, C071, 33.69309
726.6787312011719, C071, 17.44986
730.4752353515624, C071, 36.6399
750.5567434082031, C071, 25.50373
770.33852734375, C071, 27.8264
778.1313513183594, C071, 26.27531
783.7261994628906, C071, 31.64064
786.2238994140625, C071, 14.33507
789.1212314453124, C071, 25.30671
830.9826831054687, C071, 11.1332
832.4813032226563, C071, 14.38852
832.9808432617187, C071, 23.69827
879.0384313964844, C071, 31.21126
885.3326354980469, C071, 23.60285
887.2308874511718, C071, 14.92711
892.2262873535157, C071, 26.57085
933.6881071777344, C071, 48.94376
1010.7171752929687, C071, 38.48252
1024.2047553710938, C071, 17.05564
1024.5044794921876, C071, 19.04437
1042.2881025390625, C071, 41.54093
1067.8645512695311, C071, 11.7429
1068.4639982910155, C071, 36.34734
1069.3631713867187, C071, 14.16352
1099.1357553710936, C071, 12.39664
1116.3199313964844, C071, 22.0292
1140.2978513183593, C071, 16.95913
1150.78819140625, C071, 41.77083
1173.0676752929687, C071, 12.31437
1177.4636274414063, C071, 15.38469
1195.546975341797, C071, 18.40286
1222.721951171875, C071, 19.19585
1230.0152351074219, C071, 23.92186
1230.6146833496093, C071, 26.3386
1297.8527673339843, C071, 17.40038
1309.14237109375, C071, 16.71816
1310.5410834960937, C071, 26.6744
1321.7307795410156, C071, 18.86526
1360.7948071289063, C071, 35.02512
1369.6866193847657, C071, 24.00747
1383.7736474609376, C071, 27.53698
1397.0614113769532, C071, 22.07801
1398.8597553710938, C071, 20.4801
1415.3445754394531, C071, 17.0718
1443.4187233886719, C071, 23.07546
